Send Rates,Block Size,Avg Latency,Throughput
135.6,290,0.89,120.5
135.4,300,0.93,120
135.4,310,0.88,120.4
135.2,320,0.89,120.8
135.4,330,0.84,120.2
135.5,340,0.87,119.6
135.2,350,0.88,119.3
135.3,360,0.89,121.2
135.6,370,0.9,120.3
135.7,380,0.86,119.5
135.5,390,0.96,119.7
135.4,400,0.91,120
135.4,410,0.89,121.1
135.5,420,0.92,120.7
135.6,430,0.88,120.9
135.4,440,0.88,120.9
135.2,450,0.9,120.1
135.4,460,0.89,120.8
135.7,470,0.9,120.5
135.5,480,0.9,120
135.5,490,0.96,121.6
135.5,500,0.89,120
135.6,510,0.91,120.7
135.8,520,0.91,121
135.4,530,0.86,119.9
135.4,540,0.9,121
135.4,550,0.87,119.9
135.4,560,0.86,119.5
135.2,570,0.86,119.8
135.4,580,0.89,120.3
135.3,590,0.9,121.1
135.6,600,0.94,119.9
135.1,610,0.88,120.3
135.2,620,0.93,121.5
135.5,630,0.92,121.9
135.4,640,0.93,119.7
134.8,650,1.28,121.6
135.5,660,0.96,120.3
135.4,670,1.01,121.2
135.5,680,1.13,120.9
135.2,690,0.97,120.8
135.3,700,0.94,120.3
135.6,710,0.87,120.7
135.3,720,1.05,119.9
134.9,730,0.96,119.9
135.6,740,0.95,120.6
135.3,750,0.91,119.8
134.8,760,0.92,120.5
135.2,770,0.9,120.1
135.2,780,0.85,120.7
135.3,790,0.93,120.9
135.6,800,0.89,120.8
140.5,10,1.07,108.3
140.5,20,0.32,109.2
140.3,30,0.63,107.9
140.4,40,0.4,111.4
140.4,50,0.45,111.4
140.8,60,0.5,111.7
140.5,70,0.56,110.1
140.5,80,0.73,111.5
140.5,90,0.64,109.3
140.6,100,0.85,116
140.6,110,0.78,109.2
140.5,120,0.87,111.2
140.6,130,0.88,122.5
140.5,140,1,121.1
140.2,150,1.04,122.2
140.5,160,0.99,122
140.4,170,0.97,120
140.3,180,0.97,121.8
140.4,190,0.91,122.2
140.4,200,0.85,121.1
138.8,210,1.32,120.8
140.2,220,0.84,121.5
140.7,230,0.88,121
140.6,240,0.88,122
140.3,250,0.85,121.1
140.2,260,0.89,121.3
140.5,270,0.87,120.8
140.5,280,0.86,121.6
140.5,290,0.84,122.1
140.5,300,0.83,121.2
140.6,310,0.86,121.7
139.9,320,0.82,120.9
140.5,330,0.86,121.1
140.2,340,0.9,122.2
140.3,350,0.83,121.3
140.3,360,0.91,121.6
140.4,370,0.86,121.4
140.3,380,0.9,121
140.5,390,0.85,121.4
140.7,400,0.86,121.9
140.7,410,0.84,119.5
140.4,420,0.87,121.3
140.6,430,0.87,120.7
140.5,440,0.87,121.3
140.6,450,0.87,121.5
140.3,460,0.89,121.8
140.5,470,0.83,122.3
140.4,480,0.87,120.8
140.6,490,0.85,121
140.5,500,0.8,121.6
140.5,510,0.85,121.3
140.6,520,0.87,120.6
140.4,530,0.85,121.3
140.5,540,0.81,120.1
140.5,550,0.88,121
140.2,560,0.84,120.6
140.4,570,0.83,120.5
140.6,580,0.9,122.2
140.4,590,0.84,121
140.4,600,0.89,121.8
140.4,610,0.83,121.7
140.6,620,0.87,121.4
140.3,630,0.91,120.5
140.5,640,0.91,122.3
140.4,650,1.45,120.1
140.2,660,0.83,121.4
133.2,670,2.62,113.4
140.1,680,1.25,120
140.3,690,0.95,120.4
140.5,700,0.91,121.2
140.3,710,0.87,120.2
140.3,720,1.15,121
140.7,730,0.93,121.9
140.1,740,0.89,121.8
140.4,750,0.79,120
140.6,760,0.85,121.7
140.2,770,0.9,120.2
124.7,780,1.8,97.8
140.5,790,0.87,120.8
140.5,800,0.87,121.9
145.5,10,1.63,110.9
145.6,20,0.52,111.7
145.2,30,0.72,110.5
145.4,40,0.52,112
145.3,50,1.87,111.8
145.7,60,0.66,112.5
145.1,70,0.6,111.4
145.5,80,0.76,113
145.4,90,0.76,111.8
145.5,100,1.17,115.8
145.4,110,1.38,110.3
145.3,120,1.2,111.9
145.4,130,0.98,120
145.3,140,1.03,121.8
145.3,150,1.16,121.5
145.6,160,0.98,118.2
145.3,170,1.09,121.4
145.5,180,1.02,121.8
145.3,190,1,119.3
145.4,200,0.85,121.8
145.6,210,0.78,122.1
145.2,220,0.87,122.4
145.5,230,0.97,118.9
145.6,240,0.96,119.1
145.5,250,1.04,118.3
145.5,260,1.03,119
145.5,270,0.88,121.9
145,280,0.86,122.1
145.5,290,0.96,120.1
145.6,300,0.99,119.3
145.2,310,0.77,122.2
145.3,320,0.86,122
145.7,330,0.85,122.2
145.4,340,1.06,116.6
145.2,350,0.97,119.7
145.5,360,1,118.9
145,370,0.81,122.6
145,380,0.9,121.9
145.4,390,0.94,120.9
145.2,400,1.01,118.7
145.4,410,0.95,118.5
145.3,420,0.86,122
145.6,430,0.97,119.1
145.7,440,1.01,119.2
145.6,450,1.01,119.2
145.5,460,1.03,119.3
145.2,470,0.96,118.5
145.5,480,1.02,120.6
145.1,490,1.05,119
145.7,500,1.04,119.3
145.5,510,0.99,119
145.5,520,0.98,119.2
145.1,530,1.02,119.5
145.1,540,0.87,122.3
145.6,550,1.1,118.5
145.5,560,0.98,118.9
145.6,570,0.99,120
145,580,0.85,121.5
145.2,590,0.83,122.7
145.5,600,0.88,121.9
145.3,610,0.99,118.8
145.1,620,0.83,122.2
145.5,630,1,119.7
145.4,640,1,119
144.2,650,1.94,119.9
145.1,660,0.96,122.3
145.4,670,2.22,118.7
145.4,680,1.52,122.2
145.2,690,1.13,118.5
145.6,700,1.09,118.8
145.5,710,1.02,119.7
145,720,1.27,121.4
145.2,730,0.97,122.5
145.2,740,0.99,119.3
145.3,750,0.82,123
145.2,760,1.07,117.9
145.3,770,0.82,121.8
145.1,780,0.82,122.4
145.1,790,0.88,121.6
145.6,800,0.84,122.7
150.2,10,1.87,114.3
150.4,20,0.77,113.9
150.6,30,0.57,114.1
150.7,40,0.49,117
150.2,50,1.47,112.3
150.4,60,0.59,116.7
150.2,70,0.67,114.3
150.5,80,0.73,115.8
150.1,90,0.78,114.2
150.5,100,1.12,119.5
150.5,110,1.04,113.4
150.3,120,1.15,115.6
150.6,130,1.13,120
149.1,140,1.74,119
150.2,150,1.23,122
149.9,160,0.92,119.3
149.9,170,1.43,118.1
150.2,180,1.38,120.5
150.4,190,0.95,119.5
150.2,200,1.07,118.9
150.2,210,1.03,119.5
150.1,220,0.99,118.7
150.4,230,1.03,119.6
150.6,240,0.94,119.6
150.4,250,0.99,119.1
150.4,260,1.02,119.2
150.6,270,1.03,119.5
150.3,280,1.01,119.8
150.6,290,0.99,120.6
150.4,300,0.97,119.7
150.2,310,1.1,119.2
150.3,320,1.08,119.6
150.6,330,1.14,119
150.5,340,1.07,119.4
150.1,350,1.04,120.8
150.4,360,1.11,119.2
150.2,370,1.04,119.4
150.5,380,1.43,119.9
150.3,390,1.19,120
150.6,400,1.02,119.6
150.8,410,0.97,119.5
149.8,420,0.96,120.6
150.4,430,1.05,119.1
150.4,440,1.01,119.7
150.1,450,0.95,119.8
150.2,460,0.95,119.4
150.3,470,0.96,119.3
150.4,480,1.08,119.4
150.8,490,1.05,120.3
150.4,500,1.02,119.7
150.1,510,1.02,119.6
150.5,520,1.03,120.7
150.4,530,1.01,120.2
150.3,540,0.92,119.6
150.5,550,1,119.7
150.6,560,0.98,120.3
150.1,570,0.97,119.3
150.6,580,1.02,120.7
150.5,590,1.01,120.5
150.7,600,1.07,120.2
150.2,610,0.95,118.9
150.4,620,1.04,119
150.6,630,1.03,120.6
150.6,640,1.08,120.7
149.7,650,1.75,117.9
150.5,660,1.1,119.4
150.4,670,1.44,118.6
150.3,680,1.75,120.9
149.8,690,1.31,118.6
150.6,700,1.4,120
149.9,710,1.04,118.6
150.3,720,1.61,121.6
150.3,730,1.19,120.3
148.9,740,1.57,117.8
150.3,750,1,120.6
150.8,760,1.18,120.4
150.6,770,1.02,120.2
149.9,780,1.24,118.8
150.4,790,1.01,119
150.8,800,1.05,120.1
155.3,10,2.1,115.2
155.4,20,1.08,116.3
154.9,30,0.64,115.2
155.6,40,1.73,117.5
155.5,50,1.31,114.2
155.4,60,0.73,117.5
155.5,70,1.07,115.9
155.1,80,1.14,116.1
155.6,90,1.08,116.3
155.4,100,2.49,115
155.5,110,1.45,115
155.7,120,1.39,116.6
154.7,130,1.46,119.6
155.5,140,1.98,117.7
155.1,150,1.67,119.4
155.7,160,1.97,117.4
154.4,170,1.34,122.6
121.8,180,2.27,95.8
155.5,190,1.44,120.3
154.8,200,1.66,119.5
155.2,210,1.26,119.9
155.1,220,1.26,119.1
154.9,230,1.23,119.8
155.6,240,1.24,120.7
155.6,250,1.32,119.8
155.5,260,1.3,119
155.4,270,1.2,119.8
155.6,280,1.31,119.7
155.5,290,1.3,119.9
155.6,300,1.28,119.5
155.6,310,1.53,119.6
155.8,320,1.31,119.3
155,330,1.29,120.4
155.7,340,1.35,118.8
155.3,350,1.21,119.7
155.6,360,1.33,118.8
155.6,370,1.46,119.2
155.3,380,1.72,120.6
155.2,390,1.49,118.3
155.5,400,1.2,120.1
155.7,410,1.25,118.8
155.4,420,1.27,119.6
155.4,430,1.28,119
155.8,440,1.42,121.1
155.4,450,1.21,120.8
155.4,460,1.27,119.9
155,470,1.26,119.7
155.7,480,1.28,120.4
155.6,490,1.42,119.4
154.9,500,1.14,120.6
155.6,510,1.44,120.5
155.5,520,1.2,119.9
155.2,530,1.14,121.2
154.9,540,1.31,120
155.6,550,1.37,120.9
155.4,560,1.14,120.2
154.6,570,1.22,120.7
155.4,580,1.37,118.3
155.8,590,1.1,120.6
155.4,600,1.32,118.7
155.4,610,1.16,120.6
154.7,620,1.33,118.9
155.2,630,1.15,119.3
155.4,640,1.31,120
155.3,650,1.68,119.9
155.3,660,1.28,119.3
134.9,670,3.46,114
154.7,680,2.04,121.4
155.2,690,1.89,118.1
154.8,700,1.46,120.8
155.3,710,1.37,119.2
155.2,720,1.79,120.9
154.7,730,1.58,118.9
155.7,740,1.34,120.2
154.5,750,1.21,119.9
155.5,760,1.56,119.8
155.6,770,1.25,119.1
153.8,780,1.65,121
155.5,790,1.23,121
155.1,800,1.24,119.4
158.7,10,2.28,118.5
159.8,20,1.66,118.9
160.2,30,0.85,118.8
160.6,40,0.95,121.6
160.5,50,1.59,119.8
160.3,60,1.4,120.5
160.4,70,1.48,118.6
160.2,80,1.38,118.4
159.4,90,1.23,118.7
160.6,100,1.45,123.5
160.1,110,1.47,118.7
157.6,120,2.16,117
160.4,130,1.49,120.7
160.6,140,1.65,119.6
159.3,150,2.07,119.6
160.3,160,1.2,120.2
159.1,170,2.68,117.6
159.2,180,1.82,119.1
160.4,190,1.32,120.4
160.4,200,1.39,120
159.5,210,1.34,120.4
160.6,220,1.36,121.6
160.4,230,1.26,120.2
160.4,240,1.2,120.6
160.6,250,1.3,120.3
160.6,260,1.45,120.7
159.9,270,1.4,120.5
160.5,280,1.39,120.3
160,290,1.28,121.6
160.5,300,1.38,120.5
160.4,310,1.39,120.1
160.5,320,1.36,121.2
160.5,330,1.33,120.3
160.3,340,1.7,120.2
160.8,350,1.4,119.6
160.1,360,1.33,119.8
160.2,370,1.38,120.1
159.8,380,1.76,120.5
159.6,390,1.75,120.1
160.6,400,1.28,121.4
160.5,410,1.43,120.1
160.7,420,1.37,121
160.4,430,1.28,120.1
160.5,440,1.53,121.5
160.5,450,1.28,119.4
160.2,460,1.24,120
160.5,470,1.11,120.7
160.3,480,1.4,120.6
160.8,490,1.34,119.7
160.4,500,1.37,119.8
159.7,510,1.35,121.2
160.6,520,1.27,119.8
160.7,530,1.09,120
160.1,540,1.32,121.2
159.8,550,1.51,119.1
160.6,560,1.24,119.5
160.5,570,1.25,121.1
160.1,580,1.36,120.5
160.4,590,1.18,120.8
160.4,600,1.4,119.4
160.8,610,1.27,120.6
160.5,620,1.37,119.9
160.7,630,1.2,121.3
160.3,640,1.24,120.2
160.1,650,1.96,120.2
159.5,660,1.23,119.7
159.6,670,3.04,120.4
157.9,680,2.22,119.6
159.3,690,1.8,119.2
159.8,700,1.86,119.4
160.5,710,1.45,121.3
160.2,720,2.16,118.4
160.2,730,1.41,120.5
160.5,740,1.23,121
159.5,750,1.26,120.6
160.1,760,1.42,121
160.5,770,1.37,120.5
160,780,1.57,118.7
160.7,790,1.31,121.1
160.4,800,1.34,118.9
164.8,10,2.53,119.4
165.5,20,1.95,120.7
165.6,30,1.61,120.5
165.3,40,1.94,121.7
165.6,50,1.37,123.3
165.2,60,1.72,120.6
164.4,70,1.57,120.3
165.6,80,1.66,121.5
164.6,90,1.55,119.4
165.2,100,1.48,126.3
164.2,110,1.6,118.9
164.6,120,1.83,121.2
165.5,130,1.5,120.1
165.3,140,1.79,120.3
165,150,1.6,120.1
165.7,160,1.8,120.2
164.6,170,2.2,120.8
163.9,180,1.88,119.6
165.2,190,1.29,121.3
163.6,200,1.63,119.8
165.6,210,1.41,122.3
165.2,220,1.54,120.3
165.2,230,1.34,120.6
165.3,240,1.24,156.4
165,250,1.53,121.8
165.6,260,1.34,120.4
163.2,270,1.44,121.3
165.5,280,1.63,120.8
165.2,290,1.4,122
165.3,300,1.34,120.9
165.7,310,1.32,120.7
164.7,320,1.59,121.5
165.5,330,1.46,121.6
165.1,340,1.89,121.3
165.6,350,1.37,153.8
165.4,360,1.44,121.1
165.5,370,1.39,152.8
165.5,380,1.95,120.6
161.8,390,1.81,120.9
165.4,400,1.43,153.4
165.3,410,1.41,121.2
164.9,420,1.58,120.6
165.6,430,1.26,121.4
165.4,440,1.51,120.5
164.8,450,1.41,121.1
165,460,1.22,120.9
159,470,1.77,118
164.9,480,1.47,120.8
165.4,490,1.66,120.8
165.4,500,1.43,121.7
165.3,510,1.61,121.1
165.2,520,1.32,121.1
165.7,530,1.17,121.4
165.9,540,1.27,121.6
165.5,550,1.65,120.9
148.1,560,1.44,120.2
165.3,570,1.27,120.9
165.5,580,1.5,120.4
163.3,590,1.29,121.8
164.8,600,1.35,119.8
165.5,610,1.16,155.4
165.6,620,1.55,150.4
165.6,630,1.24,121.2
165.5,640,1.33,121.6
165.3,650,2.28,119.3
164.6,660,1.6,120.7
164.8,670,2.36,120.2
164.7,680,2.06,120.1
163.6,690,2.1,119.2
165.1,700,1.73,121.1
165,710,1.55,121.4
162,720,2.26,119
165.8,730,1.64,120.1
165.1,740,1.25,120.8
165.3,750,1.7,120.8
165.4,760,1.69,120.1
164.9,770,1.51,121.9
165.5,780,1.68,120
164.4,790,1.21,120.6
164.3,800,1.5,120.7
168.7,10,2.41,122.4
170.5,20,2.11,124
170.9,30,1.5,122.1
170.2,40,1.34,124.2
168,50,1.19,123.9
170.9,60,1.59,124.3
170.4,70,1.41,123
168.8,80,1.82,122.7
170.9,90,1.53,122.2
170.3,100,1.66,127.3
169.9,110,1.92,121.7
170.4,120,1.76,122.9
170.4,130,1.68,120.8
169.5,140,1.87,122.1
153,150,2.36,120.8
170.5,160,1.73,151.8
168.1,170,2.01,121.7
167.5,180,2.36,120.9
170.2,190,1.62,154.7
170.8,200,1.91,151
170,210,1.78,122.2
169.6,220,1.48,153.3
170.2,230,1.57,153.6
170.6,240,1.39,157.5
170.8,250,1.58,154.8
170,260,1.39,122.7
170.6,270,1.63,123.1
170.5,280,1.79,152.2
170.2,290,1.32,156.7
170.4,300,1.61,155.8
169,310,2.65,119.3
169.5,320,1.68,151.9
170.2,330,1.62,152.4
170.2,340,2.05,148.1
165.5,350,1.98,120.5
170.4,360,1.47,154.3
169.7,370,2,148.2
170.5,380,1.97,149.7
170.6,390,1.81,121.9
170.1,400,1.48,153.5
170.5,410,1.51,156.3
170.8,420,1.54,153.8
170.7,430,1.44,156.4
170.3,440,1.83,151.8
169.5,450,1.68,154.2
170.7,460,1.51,156
170.7,470,1.55,155.6
170.4,480,1.46,154.6
170.4,490,1.53,156.1
169.6,500,1.2,156.3
169.6,510,1.44,155.6
170.4,520,1.62,122.5
170.5,530,1.33,155.6
170.1,540,1.37,156.7
170.4,550,1.82,153
170.7,560,1.45,156.1
170.3,570,1.52,153.4
169.3,580,1.65,152.7
170.7,590,1.54,155.9
169.3,600,1.73,121.9
170.5,610,1.46,156.5
167.8,620,1.73,121.8
170.5,630,1.54,155.5
170.2,640,1.45,155.3
168.3,650,2.01,121.5
170.1,660,1.72,153
170.4,670,2.73,119.8
169.8,680,2.4,121.1
169.4,690,2.33,121.7
168,700,2.08,120.9
170.6,710,1.62,153.4
169.9,720,2.43,120.6
169.6,730,1.82,149.7
168.9,740,1.62,152.7
170.4,750,1.55,154.8
169.7,760,1.97,120.7
170.4,770,1.52,122.2
170,780,1.84,150.4
170.5,790,1.47,156.4
169.5,800,1.6,153.6
174.5,10,2.47,125.9
174.8,20,2.27,124.7
174.3,30,1.98,124.4
175.6,40,1.63,126.6
152.9,50,1.4,112.9
171.9,60,1.66,125.8
175.3,70,1.51,124.2
174.9,80,1.44,125.6
173.7,90,1.73,123.5
175.1,100,1.91,126.4
170.2,110,2.16,121.2
174.5,120,1.7,125.1
174.8,130,1.82,152.4
175.2,140,1.77,123.2
173.5,150,2.19,146
175.6,160,2.19,147.3
175.6,170,2.51,121.4
175.1,180,1.73,155.6
170.7,190,1.85,122.4
173.9,200,1.71,122.5
173.7,210,1.96,122.5
175.4,220,1.6,156.1
174.6,230,1.61,158.3
174.6,240,1.62,157.2
174.2,250,1.75,154.8
174.8,260,2.03,151.3
175.6,270,1.66,155.4
175.7,280,1.66,155.9
173.2,290,1.53,158
175.6,300,1.8,153.8
171.9,310,2.04,148.7
173.7,320,1.79,153.4
151.4,330,2.54,119.6
174.7,340,1.97,150.6
173.1,350,1.47,158.7
175.7,360,1.69,155.5
174.7,370,2.05,151.2
173.3,380,1.85,152
170.3,390,1.92,149.9
174.6,400,1.63,156.1
174,410,1.7,155.2
174.9,420,1.66,154.1
175.7,430,1.54,156.8
174.5,440,1.96,152.6
175.4,450,1.79,155
175.4,460,1.54,156.9
175.5,470,1.4,156.9
174.7,480,1.75,154
173.9,490,1.77,154.6
174.8,500,1.64,157.6
174,510,1.64,155
175.6,520,1.5,158.3
175.5,530,1.58,157.7
175.3,540,1.59,157.1
174.7,550,1.71,156.1
173.6,560,1.55,158.1
175.6,570,1.88,152.1
173.6,580,1.78,153.4
175.7,590,1.48,160.4
174.4,600,1.63,155.1
175.5,610,1.51,157.7
175.5,620,2.33,122.3
175.4,630,1.62,157.2
175.6,640,1.75,154.1
175.7,650,2.07,145.8
175.2,660,1.77,155
161.8,670,3,119.2
172.7,680,2.57,120.1
173.2,690,2.34,121.9
174.7,700,1.85,151.2
171.1,710,1.65,154.3
171.9,720,2.56,118.8
175.9,730,1.45,158.6
173.9,740,1.5,156.2
174.2,750,1.84,153.6
174,760,1.97,151.1
174.6,770,1.92,153
174.9,780,1.59,156.4
172.4,790,1.77,154.7
173.3,800,1.7,154.4
172.5,10,2.9,124
172.8,20,2.02,124.4
180.7,30,1.78,125.8
174.2,40,1.75,128.6
177.3,50,1.74,126.8
180.6,60,1.55,128.5
179.7,70,2.2,126
178.3,80,1.93,124.9
177.3,90,1.75,126
180.5,100,1.85,127.1
177.5,110,2.07,125.9
178.2,120,2.06,126
180.6,130,2.03,152.2
178.4,140,2.6,144.6
170.8,150,2.6,140.4
179.9,160,2.05,153.2
174.4,170,2.36,143.2
167.8,180,2.78,120.7
179.8,190,2.31,150
177.9,200,2.1,148.8
180.3,210,1.79,155.5
179.8,220,2.13,151
177.7,230,2.26,149.2
180.6,240,1.99,154.8
175,250,1.86,156.2
177.9,260,2.18,151.6
180.2,270,2.36,148.1
180.2,280,2.1,151.3
177.8,290,2.14,151
180.7,300,1.82,157.5
177.6,310,2.79,120.4
180,320,1.78,156.7
156.1,330,2.73,119.5
174.7,340,2.19,150.4
180,350,1.88,154.8
180.7,360,2.27,151
178.4,370,2.27,147
180.3,380,2.44,146.1
180.5,390,2.45,147.2
179.2,400,2.09,152.4
180.5,410,1.88,154.5
178.7,420,1.99,154.5
179.5,430,2.32,149.5
178.9,440,2.47,145.2
177.7,450,2.32,148.3
180.1,460,1.85,155.4
180.3,470,2.58,146.1
180.4,480,2.3,149.1
179.1,490,2.19,148.1
179.5,500,2.12,150.4
178.8,510,2.24,149.5
179,520,2.28,150.5
179.2,530,1.94,153.9
178,540,1.79,155.3
177.6,550,2.24,149.9
180.3,560,2.11,153.1
180,570,1.97,154.1
178.2,580,2.22,150.1
180.5,590,1.87,155.8
179.7,600,2.23,149.2
171.6,610,2.38,120.5
179.9,620,2.07,151.2
177.6,630,2.18,152.9
180.6,640,2.44,147.7
176.7,650,2.62,144
177.2,660,2.16,150.1
166.9,670,3.02,137.4
169.9,680,2.8,120.7
180.4,690,2.64,142.7
177.9,700,2.23,148.5
180.4,710,2.31,148.8
171.7,720,2.93,121.2
179.3,730,2.3,148.7
179.2,740,1.89,155.7
178.6,750,1.85,155.6
180.2,760,2.26,150.1
178.5,770,2.21,150.1
176,780,2.38,148.3
178.4,790,1.84,155.8
178.9,800,2.19,148.7
169.8,10,2.9,121.8
144.5,20,1.66,108.3
179,30,1.85,127.4
184.5,40,1.82,128.7
182.5,50,2,126.9
180.9,60,1.64,127.7
182.8,70,2.02,127.3
172.6,80,1.96,123
178.4,90,2.1,125.1
185.4,100,2.02,129.7
176.4,110,2.17,124
177.2,120,2.32,125.3
184.6,130,1.84,156.2
181,140,2.18,152
174.8,150,2.3,147.1
135.7,160,1.87,119
182.1,170,2.25,150.4
180.6,180,2.72,142.2
184.6,190,1.99,156.5
184.3,200,1.79,156.9
183.4,210,1.9,156.8
182.2,220,1.99,155.9
178.2,230,1.89,157.4
126.7,240,1.87,117.7
185.2,250,2.1,154.8
185,260,1.96,155.2
183.4,270,2.09,154.1
185.5,280,1.8,157.9
181.2,290,2.04,156.3
181.2,300,2.05,154.1
183.9,310,2.35,150.1
185.4,320,1.94,154.7
184.1,330,2.3,150.4
178.8,340,2.22,151.2
182.5,350,1.83,160.7
182.4,360,1.76,156.7
180,370,2.08,155
181.3,380,2.06,153.8
182.2,390,2.36,148.5
183.3,400,1.91,158.1
185.5,410,2.04,155.4
185.5,420,2.1,155.7
185,430,1.85,156.1
180.1,440,1.98,155.7
185.4,450,1.88,158.1
184.6,460,1.76,159.3
184.9,470,1.86,157.4
185.7,480,1.87,158.6
181.7,490,2.13,153.4
179.1,500,1.97,157.7
183.2,510,2.04,155.8
184.7,520,2,157.5
181.5,530,1.74,158.9
183.6,540,2.13,156.3
184,550,2.04,154.7
184.7,560,1.88,158.4
185.3,570,1.86,157.4
183.4,580,1.79,157.7
181.7,590,2.12,154.4
183.7,600,2.06,154.5
184.6,610,1.64,160.8
181.6,620,2.04,154.4
185.7,630,1.8,159.2
184.2,640,2.15,157
176.5,650,2.54,145.2
181.9,660,1.93,158.6
174.6,670,2.56,142.7
177,680,2.58,145.3
173.9,690,3.03,120.6
181.7,700,1.92,154.6
185.1,710,1.97,156
168.9,720,2.57,143.1
183.2,730,1.73,157.1
178.9,740,1.95,156.1
180.3,750,1.82,158
182.3,760,2.19,150
180.2,770,2.08,155.4
185.6,780,2,156.4
184.8,790,1.93,156.2
184.1,800,1.99,156.4
173.6,10,2.91,124.8
185.9,20,1.87,131.7
186.8,30,1.79,128.8
189.7,40,1.85,131.3
180.7,50,2.24,129.1
190.3,60,1.8,131.9
185.9,70,1.86,128.6
181.7,80,1.98,127.5
180,90,2.32,151.6
191,100,2.22,133
189.8,110,2.39,125.8
181.4,120,2.38,124.3
184.8,130,2.52,149
189.3,140,2.58,148.2
187.8,150,2.71,146.8
182.1,160,2.19,153.7
174,170,2.59,143.3
189.1,180,2.59,144
190.5,190,2.15,155.5
190.3,200,2.31,152.3
187.5,210,2.44,152.3
186.4,220,2.2,154.4
175.8,230,2.89,140.7
189.1,240,2.05,157.5
189,250,2.45,151.1
190.3,260,2.11,153.8
190.5,270,2.51,150
187.6,280,2.29,154.2
190.6,290,2.33,153.1
190,300,2.41,151.7
187.8,310,2.21,152
190.4,320,2.36,148.8
189,330,2.48,146.8
163.6,340,2.75,119.3
183.2,350,2.57,151.6
183.2,360,2.25,152.3
185,370,2.35,152.4
188.8,380,2.63,146.6
188.5,390,2.55,148.5
184.5,400,2.08,155
182.5,410,2.21,152.7
184.9,420,2.23,155.4
185.8,430,2.17,152.6
189.4,440,2.4,152
185.5,450,2.23,154.4
185,460,2.29,152.8
183.8,470,2.12,154.1
184.6,480,2.16,154.4
185.6,490,2.62,149.6
189.6,500,2.24,153.4
190.6,510,2.29,151.7
189.4,520,2.29,150.7
187,530,2.32,152.3
185.7,540,2.24,152.9
189.1,550,2.32,151.9
187.4,560,2.07,155
190.9,570,2.2,152.6
183.2,580,2.25,150.5
188.6,590,2.21,152.4
190,600,2.36,151.1
184.2,610,2.04,156.7
189.5,620,2.36,150.2
153.6,630,2.42,118.2
186.4,640,2.54,150.3
179.9,650,2.79,143.7
189.6,660,2.38,151.5
174.7,670,3.67,120.7
178.3,680,2.7,144.4
177.1,690,3.36,133.5
188.1,700,1.91,159.4
186.8,710,2.17,153.3
190.2,720,2.99,138
190.4,730,1.78,157.3
188.6,740,2.25,154.9
190.3,750,2.5,152.1
190.8,760,2.55,149.3
190.1,770,2.13,158.6
191.1,780,2.5,151.8
190.1,790,2.13,155.5
161.6,800,2.47,121.8
168,10,3.07,121.6
188.6,20,2.01,131
185.5,30,2.1,129.4
185.8,40,1.99,130.1
184.5,50,2.19,129.3
193.3,60,2.01,132.1
194.7,70,1.95,131.1
193,80,1.98,130.4
179.7,90,2.18,128.5
184.7,100,2.16,131.3
185.1,110,2.26,128.4
181.9,120,2.24,127.3
187.3,130,2.17,155.9
182,140,2.23,153
173.9,150,2.82,142.6
187,160,2.13,156
190.1,170,2.55,152
183.6,180,2.29,152.9
186.9,190,2.14,159.1
186.6,200,2.11,156.1
186.5,210,2.1,157.6
166.2,220,2.13,146.6
188.6,230,2.28,153
193.1,240,2.19,158
183.7,250,2.11,157.4
190.4,260,2.24,157.5
195,270,2.17,157.5
193.3,280,2.23,156.4
185.8,290,2.09,159.8
191.4,300,2.02,158.5
187,310,2.22,155.5
101.4,320,4.13,88.6
182.6,330,2.14,154.3
182.6,340,2.4,153.1
186.2,350,1.94,157.8
191.8,360,2.17,156.5
187.9,370,2.19,155.7
189.4,380,2.43,151.4
184.3,390,2.36,152.5
184.7,400,2.19,157.9
179.9,410,2.23,155.3
188.6,420,2.45,154
191.5,430,2.02,159
194.7,440,2.26,157.6
184.1,450,2.19,157.7
194.7,460,2.13,156.1
191.2,470,2.03,161.6
184,480,2.32,152.3
191.7,490,2.29,155.5
187.1,500,2.17,158.7
190.4,510,2.09,159.8
184.3,520,2.33,154.9
187,530,2.11,156.2
188.6,540,2.22,158.2
185.6,550,2.11,156.2
191.4,560,2.04,159.8
183.8,570,1.89,158.1
185.9,580,2.22,158.1
188.5,590,2.22,159.1
185.4,600,2.27,156.3
193.3,610,1.9,159
187.4,620,2.21,157.9
186.6,630,2.03,158.5
184.5,640,2.09,158.1
191.2,650,2.45,152.4
184,660,2.08,156.3
172.6,670,3.26,121.8
179.1,680,2.49,149.1
169.3,690,2.97,140.3
192.9,700,2.16,158.5
189.5,710,2.31,155.6
168,720,2.77,142.7
188.3,730,1.94,159.5
184,740,1.88,159.7
182.4,750,2.15,157.3
189.9,760,2.21,157.4
184.7,770,2.02,158.6
184.8,780,2.17,156.3
188,790,1.91,157.7
191.6,800,2.22,157.7
171.2,10,3.01,122.7
186,20,2.18,130.8
193.9,30,2.07,131.1
188.2,40,2.06,132.2
186.6,50,2.08,129.7
196.1,60,2.01,132.7
184.9,70,2.45,130.4
189.4,80,2.58,125.8
193.8,90,2.39,130.6
197.9,100,2.36,133.2
198.8,110,2.75,128.2
192.7,120,2.31,126.4
