Time,Number
2014-09-15 11:50,18641
2014-09-15 11:55,21169
2014-09-15 12:00,17643
2014-09-15 12:05,14423
2014-09-15 12:10,15327
2014-09-15 12:15,16737
2014-09-15 12:20,17036
2014-09-15 12:25,18158
2014-09-15 12:30,19766
2014-09-15 12:35,18146
2014-09-15 12:40,19556
2014-09-15 12:45,17049
2014-09-15 12:50,19056
2014-09-15 12:55,16339
2014-09-15 13:00,19349
2014-09-15 13:05,18653
2014-09-15 13:10,19665
2014-09-15 13:15,22172
2014-09-15 13:20,15533
2014-09-15 13:25,19258
2014-09-15 13:30,20469
2014-09-15 13:35,20071
2014-09-15 13:40,20365
2014-09-15 13:45,19562
2014-09-15 13:50,17232
2014-09-15 13:55,22176
2014-09-15 14:00,19968
2014-09-15 14:05,18854
2014-09-15 14:10,16846
2014-09-15 14:15,20967
2014-09-15 14:20,21165
2014-09-15 14:25,23092
2014-09-15 14:30,22585
2014-09-15 14:35,20960
2014-09-15 14:40,22688
2014-09-15 14:45,21971
2014-09-15 14:50,21269
2014-09-15 14:55,20667
2014-09-15 15:00,22376
2014-09-15 15:05,22668
2014-09-15 15:10,26308
2014-09-15 15:15,27717
2014-09-15 15:20,21775
2014-09-15 15:25,25809
2014-09-15 15:30,25412
2014-09-15 15:35,23689
2014-09-15 15:40,27119
2014-09-15 15:45,27630
2014-09-15 15:50,22476
2014-09-15 15:55,27322
2014-09-15 16:00,28839
2014-09-15 16:05,29732
2014-09-15 16:10,27032
2014-09-15 16:15,30029
2014-09-15 16:20,33669
2014-09-15 16:25,31963
2014-09-15 16:30,28429
2014-09-15 16:35,28926
2014-09-15 16:40,29138
2014-09-15 16:45,32240
2014-09-15 16:50,30557
2014-09-15 16:55,32157
2014-09-15 17:00,33070
2014-09-15 17:05,35980
2014-09-15 17:10,36083
2014-09-15 17:15,36303
2014-09-15 17:20,34664
2014-09-15 17:25,34088
2014-09-15 17:30,31972
2014-09-15 17:35,31351
2014-09-15 17:40,36904
2014-09-15 17:45,38030
2014-09-15 17:50,30250
2014-09-15 17:55,36612
2014-09-15 18:00,32570
2014-09-15 18:05,36289
2014-09-15 18:10,38330
2014-09-15 18:15,35980
2014-09-15 18:20,38814
2014-09-15 18:25,37102
2014-09-15 18:30,35695
2014-09-15 18:35,35107
2014-09-15 18:40,36096
2014-09-15 18:45,34478
2014-09-15 18:50,34290
2014-09-15 18:55,36503
2014-09-15 19:00,39018
2014-09-15 19:05,43151
2014-09-15 19:10,38824
2014-09-15 19:15,38927
2014-09-15 19:20,38703
2014-09-15 19:25,33882
2014-09-15 19:30,34189
2014-09-15 19:35,32874
2014-09-15 19:40,36606
2014-09-15 19:45,37225
2014-09-15 19:50,33084
2014-09-15 19:55,32485
2014-09-15 20:00,29450
2014-09-15 20:05,35082
2014-09-15 20:10,36809
2014-09-15 20:15,32759
2014-09-15 20:20,34178
2014-09-15 20:25,35171
2014-09-15 20:30,34176
2014-09-15 20:35,33391
2014-09-15 20:40,35595
2014-09-15 20:45,29536
2014-09-15 20:50,28926
2014-09-15 20:55,31568
2014-09-15 21:00,36299
2014-09-15 21:05,33671
2014-09-15 21:10,32466
2014-09-15 21:15,28631
2014-09-15 21:20,26907
2014-09-15 21:25,28521
2014-09-15 21:30,27519
2014-09-15 21:35,26320
2014-09-15 21:40,25918
2014-09-15 21:45,26014
2014-09-15 21:50,26624
2014-09-15 21:55,23592
2014-09-15 22:00,25306
2014-09-15 22:05,25807
2014-09-15 22:10,27018
2014-09-15 22:15,24502
2014-09-15 22:20,24607
2014-09-15 22:25,26199
2014-09-15 22:30,23180
2014-09-15 22:35,24604
2014-09-15 22:40,24896
2014-09-15 22:45,22270
2014-09-15 22:50,20456
2014-09-15 22:55,20674
2014-09-15 23:00,24799
2014-09-15 23:05,20048
2014-09-15 23:10,19854
2014-09-15 23:15,18638
2014-09-15 23:20,13694
2014-09-15 23:25,18549
2014-09-15 23:30,15220
2014-09-15 23:35,16438
2014-09-15 23:40,14216
2014-09-15 23:45,16132
2014-09-15 23:50,14814
2014-09-15 23:55,15524
2014-09-16 00:00,13502
2014-09-16 00:05,11594
2014-09-16 00:10,14215
2014-09-16 00:15,11503
2014-09-16 00:20,10392
2014-09-16 00:25,12799
2014-09-16 00:30,10180
2014-09-16 00:35,11499
2014-09-16 00:40,12196
2014-09-16 00:45,10184
2014-09-16 00:50,8766
2014-09-16 00:55,7861
2014-09-16 01:00,8665
2014-09-16 01:05,9261
2014-09-16 01:10,6857
2014-09-16 01:15,8661
2014-09-16 01:20,4936
2014-09-16 01:25,6555
2014-09-16 01:30,5550
2014-09-16 01:35,5852
2014-09-16 01:40,5239
2014-09-16 01:45,5949
2014-09-16 01:50,5443
2014-09-16 01:55,4238
2014-09-16 02:00,3224
2014-09-16 02:05,3830
2014-09-16 02:10,4338
2014-09-16 02:15,3733
2014-09-16 02:20,3430
2014-09-16 02:25,4135
2014-09-16 02:30,3228
2014-09-16 02:35,2824
2014-09-16 02:40,3228
2014-09-16 02:45,2523
2014-09-16 02:50,2722
2014-09-16 02:55,2318
2014-09-16 03:00,3328
2014-09-16 03:05,3226
2014-09-16 03:10,2820
2014-09-16 03:15,2721
2014-09-16 03:20,2422
2014-09-16 03:25,3426
2014-09-16 03:30,3430
2014-09-16 03:35,3020
2014-09-16 03:40,3430
2014-09-16 03:45,2721
2014-09-16 03:50,3529
2014-09-16 03:55,3125
2014-09-16 04:00,2320
2014-09-16 04:05,3328
2014-09-16 04:10,4031
2014-09-16 04:15,4943
2014-09-16 04:20,4131
2014-09-16 04:25,3530
2014-09-16 04:30,4230
2014-09-16 04:35,3328
2014-09-16 04:40,3429
2014-09-16 04:45,4933
2014-09-16 04:50,3929
2014-09-16 04:55,4533
2014-09-16 05:00,5542
2014-09-16 05:05,5837
2014-09-16 05:10,5946
2014-09-16 05:15,6148
2014-09-16 05:20,5750
2014-09-16 05:25,8971
2014-09-16 05:30,8975
2014-09-16 05:35,9573
2014-09-16 05:40,10791
2014-09-16 05:45,9877
2014-09-16 05:50,11290
2014-09-16 05:55,9980
2014-09-16 06:00,9378
2014-09-16 06:05,13504
2014-09-16 06:10,12291
2014-09-16 06:15,14514
2014-09-16 06:20,15833
2014-09-16 06:25,14821
2014-09-16 06:30,16947
2014-09-16 06:35,21581
2014-09-16 06:40,15931
2014-09-16 06:45,19154
2014-09-16 06:50,20868
2014-09-16 06:55,21060
2014-09-16 07:00,18952
2014-09-16 07:05,22580
2014-09-16 07:10,23890
2014-09-16 07:15,21879
2014-09-16 07:20,21475
2014-09-16 07:25,27325
2014-09-16 07:30,26327
2014-09-16 07:35,27229
2014-09-16 07:40,29133
2014-09-16 07:45,25007
2014-09-16 07:50,28539
2014-09-16 07:55,28644
2014-09-16 08:00,31058
2014-09-16 08:05,35587
2014-09-16 08:10,29447
2014-09-16 08:15,32565
2014-09-16 08:20,37122
2014-09-16 08:25,36201
2014-09-16 08:30,38045
2014-09-16 08:35,42059
2014-09-16 08:40,30668
2014-09-16 08:45,37617
2014-09-16 08:50,36307
2014-09-16 08:55,32666
2014-09-16 09:00,33172
2014-09-16 09:05,34993
2014-09-16 09:10,38213
2014-09-16 09:15,35400
2014-09-16 09:20,35889
2014-09-16 09:25,36613
2014-09-16 09:30,37319
2014-09-16 09:35,34799
2014-09-16 09:40,37210
2014-09-16 09:45,30761
2014-09-16 09:50,33891
2014-09-16 09:55,40550
2014-09-16 10:00,40948
2014-09-16 10:05,42049
2014-09-16 10:10,35307
2014-09-16 10:15,40240
2014-09-16 10:20,40031
2014-09-16 10:25,38825
2014-09-16 10:30,38037
2014-09-16 10:35,39946
2014-09-16 10:40,33596
2014-09-16 10:45,38132
2014-09-16 10:50,30362
2014-09-16 10:55,27437
2014-09-16 11:00,31258
2014-09-16 11:05,28843
2014-09-16 11:10,33083
2014-09-16 11:15,28346
2014-09-16 11:20,31453
2014-09-16 11:25,27634
2014-09-16 11:30,29947
2014-09-16 11:35,27742
2014-09-16 11:40,27244
2014-09-16 11:45,24810
2014-09-16 11:50,25006
2014-09-16 11:55,29440
2014-09-16 12:00,27438
2014-09-16 12:05,26620
2014-09-16 12:10,27334
2014-09-16 12:15,29051
2014-09-16 12:20,25705
2014-09-16 12:25,25113
2014-09-16 12:30,23998
2014-09-16 12:35,27237
2014-09-16 12:40,27837
2014-09-16 12:45,25521
2014-09-16 12:50,24311
2014-09-16 12:55,23404
2014-09-16 13:00,23396
2014-09-16 13:05,22987
2014-09-16 13:10,25308
2014-09-16 13:15,22680
2014-09-16 13:20,25007
2014-09-16 13:25,23188
2014-09-16 13:30,24095
2014-09-16 13:35,22698
2014-09-16 13:40,21993
2014-09-16 13:45,22792
2014-09-16 13:50,22477
2014-09-16 13:55,23180
2014-09-16 14:00,22581
2014-09-16 14:05,21777
2014-09-16 14:10,27825
2014-09-16 14:15,24610
2014-09-16 14:20,25209
2014-09-16 14:25,22787
2014-09-16 14:30,26110
2014-09-16 14:35,23092
2014-09-16 14:40,26114
2014-09-16 14:45,26311
2014-09-16 14:50,28948
2014-09-16 14:55,26725
2014-09-16 15:00,25214
2014-09-16 15:05,28533
2014-09-16 15:10,25409
2014-09-16 15:15,29135
2014-09-16 15:20,29049
2014-09-16 15:25,29034
2014-09-16 15:30,31061
2014-09-16 15:35,27837
2014-09-16 15:40,28245
2014-09-16 15:45,33280
2014-09-16 15:50,31465
2014-09-16 15:55,31559
2014-09-16 16:00,31963
2014-09-16 16:05,32870
2014-09-16 16:10,35287
2014-09-16 16:15,35797
2014-09-16 16:20,33069
2014-09-16 16:25,35284
2014-09-16 16:30,36404
2014-09-16 16:35,33978
2014-09-16 16:40,37813
2014-09-16 16:45,39941
2014-09-16 16:50,37618
2014-09-16 16:55,38224
2014-09-16 17:00,37208
2014-09-16 17:05,41039
2014-09-16 17:10,38733
2014-09-16 17:15,43577
2014-09-16 17:20,40345
2014-09-16 17:25,36297
2014-09-16 17:30,44488
2014-09-16 17:35,38134
2014-09-16 17:40,38733
2014-09-16 17:45,44888
2014-09-16 17:50,40757
2014-09-16 17:55,41755
2014-09-16 18:00,42769
2014-09-16 18:05,40946
2014-09-16 18:10,42860
2014-09-16 18:15,45887
2014-09-16 18:20,40844
2014-09-16 18:25,43260
2014-09-16 18:30,42553
2014-09-16 18:35,41137
2014-09-16 18:40,45189
2014-09-16 18:45,45695
2014-09-16 18:50,42457
2014-09-16 18:55,43573
2014-09-16 19:00,42348
2014-09-16 19:05,44979
2014-09-16 19:10,42862
2014-09-16 19:15,46304
2014-09-16 19:20,41550
2014-09-16 19:25,40134
2014-09-16 19:30,44791
2014-09-16 19:35,40453
2014-09-16 19:40,41956
2014-09-16 19:45,40752
2014-09-16 19:50,39741
2014-09-16 19:55,40748
2014-09-16 20:00,42365
2014-09-16 20:05,40745
2014-09-16 20:10,40842
2014-09-16 20:15,43454
2014-09-16 20:20,41051
2014-09-16 20:25,37206
2014-09-16 20:30,39229
2014-09-16 20:35,38322
2014-09-16 20:40,41246
2014-09-16 20:45,40140
2014-09-16 20:50,38123
2014-09-16 20:55,36707
2014-09-16 21:00,37412
2014-09-16 21:05,39436
2014-09-16 21:10,34073
2014-09-16 21:15,33882
2014-09-16 21:20,33264
2014-09-16 21:25,39026
2014-09-16 21:30,36106
2014-09-16 21:35,35901
2014-09-16 21:40,33086
2014-09-16 21:45,30858
2014-09-16 21:50,33177
2014-09-16 21:55,31367
2014-09-16 22:00,30457
2014-09-16 22:05,31058
2014-09-16 22:10,31967
2014-09-16 22:15,30435
2014-09-16 22:20,29651
2014-09-16 22:25,26613
2014-09-16 22:30,26825
2014-09-16 22:35,28939
2014-09-16 22:40,28627
2014-09-16 22:45,28536
2014-09-16 22:50,25210
2014-09-16 22:55,23293
2014-09-16 23:00,27226
2014-09-16 23:05,25811
2014-09-16 23:10,23083
2014-09-16 23:15,21777
2014-09-16 23:20,22270
2014-09-16 23:25,23195
2014-09-16 23:30,21880
2014-09-16 23:35,20674
2014-09-16 23:40,16745
2014-09-16 23:45,17738
2014-09-16 23:50,18349
2014-09-16 23:55,17755
2014-09-17 00:00,16738
2014-09-17 00:05,15730
2014-09-17 00:10,18050
2014-09-17 00:15,15627
2014-09-17 00:20,14825
2014-09-17 00:25,13610
2014-09-17 00:30,11996
2014-09-17 00:35,14004
2014-09-17 00:40,11892
2014-09-17 00:45,13000
2014-09-17 00:50,11187
2014-09-17 00:55,9277
2014-09-17 01:00,11696
2014-09-17 01:05,9072
2014-09-17 01:10,9580
2014-09-17 01:15,10085
2014-09-17 01:20,9175
2014-09-17 01:25,7662
2014-09-17 01:30,6858
2014-09-17 01:35,6355
2014-09-17 01:40,5645
2014-09-17 01:45,5233
2014-09-17 01:50,5036
2014-09-17 01:55,4943
2014-09-17 02:00,6152
2014-09-17 02:05,5950
2014-09-17 02:10,5647
2014-09-17 02:15,5651
2014-09-17 02:20,5042
2014-09-17 02:25,4133
2014-09-17 02:30,4034
2014-09-17 02:35,4435
2014-09-17 02:40,3833
2014-09-17 02:45,3322
2014-09-17 02:50,4032
2014-09-17 02:55,3125
2014-09-17 03:00,3127
2014-09-17 03:05,3527
2014-09-17 03:10,3633
2014-09-17 03:15,4232
2014-09-17 03:20,4239
2014-09-17 03:25,4231
2014-09-17 03:30,4034
2014-09-17 03:35,4137
2014-09-17 03:40,4840
2014-09-17 03:45,3331
2014-09-17 03:50,3227
2014-09-17 03:55,3732
2014-09-17 04:00,3324
2014-09-17 04:05,5343
2014-09-17 04:10,4943
2014-09-17 04:15,3330
2014-09-17 04:20,5548
2014-09-17 04:25,4540
2014-09-17 04:30,4640
2014-09-17 04:35,4437
2014-09-17 04:40,4537
2014-09-17 04:45,4637
2014-09-17 04:50,5340
2014-09-17 04:55,5447
2014-09-17 05:00,7054
2014-09-17 05:05,7158
2014-09-17 05:10,7161
2014-09-17 05:15,6546
2014-09-17 05:20,7363
2014-09-17 05:25,7354
2014-09-17 05:30,9176
2014-09-17 05:35,10688
2014-09-17 05:40,10285
2014-09-17 05:45,8270
2014-09-17 05:50,9677
2014-09-17 05:55,9382
2014-09-17 06:00,10884
2014-09-17 06:05,12907
2014-09-17 06:10,13614
2014-09-17 06:15,15533
2014-09-17 06:20,14929
2014-09-17 06:25,16439
2014-09-17 06:30,17949
2014-09-17 06:35,16938
2014-09-17 06:40,16540
2014-09-17 06:45,19160
2014-09-17 06:50,17145
2014-09-17 06:55,19967
2014-09-17 07:00,19557
2014-09-17 07:05,20465
2014-09-17 07:10,22685
2014-09-17 07:15,20468
2014-09-17 07:20,21077
2014-09-17 07:25,24006
2014-09-17 07:30,23088
2014-09-17 07:35,21986
2014-09-17 07:40,25210
2014-09-17 07:45,24002
2014-09-17 07:50,25313
2014-09-17 07:55,23806
2014-09-17 08:00,23901
2014-09-17 08:05,23804
2014-09-17 08:10,25713
2014-09-17 08:15,31156
2014-09-17 08:20,27533
2014-09-17 08:25,27439
2014-09-17 08:30,28741
2014-09-17 08:35,26631
2014-09-17 08:40,27946
2014-09-17 08:45,28442
2014-09-17 08:50,26626
2014-09-17 08:55,26826
2014-09-17 09:00,24702
2014-09-17 09:05,27125
2014-09-17 09:10,29139
2014-09-17 09:15,25516
2014-09-17 09:20,27226
2014-09-17 09:25,27348
2014-09-17 09:30,28223
2014-09-17 09:35,24411
2014-09-17 09:40,29151
2014-09-17 09:45,28135
2014-09-17 09:50,30565
2014-09-17 09:55,26126
2014-09-17 10:00,24408
2014-09-17 10:05,25212
2014-09-17 10:10,26521
2014-09-17 10:15,27925
2014-09-17 10:20,25209
2014-09-17 10:25,24007
2014-09-17 10:30,23800
2014-09-17 10:35,26640
2014-09-17 10:40,23707
2014-09-17 10:45,23803
2014-09-17 10:50,24201
2014-09-17 10:55,19266
2014-09-17 11:00,23188
2014-09-17 11:05,21984
2014-09-17 11:10,22892
2014-09-17 11:15,23196
2014-09-17 11:20,22185
2014-09-17 11:25,16350
2014-09-17 11:30,22175
2014-09-17 11:35,19868
2014-09-17 11:40,20579
2014-09-17 11:45,19257
2014-09-17 11:50,22992
2014-09-17 11:55,19773
2014-09-17 12:00,18649
2014-09-17 12:05,23380
2014-09-17 12:10,23495
2014-09-17 12:15,21572
2014-09-17 12:20,20171
2014-09-17 12:25,19565
2014-09-17 12:30,21075
2014-09-17 12:35,24916
2014-09-17 12:40,19769
2014-09-17 12:45,20780
2014-09-17 12:50,21476
2014-09-17 12:55,17949
2014-09-17 13:00,22688
2014-09-17 13:05,21178
2014-09-17 13:10,21677
2014-09-17 13:15,26319
2014-09-17 13:20,23393
2014-09-17 13:25,20577
2014-09-17 13:30,22473
2014-09-17 13:35,23092
2014-09-17 13:40,20762
2014-09-17 13:45,26112
2014-09-17 13:50,23695
2014-09-17 13:55,24615
2014-09-17 14:00,23591
2014-09-17 14:05,25494
2014-09-17 14:10,26722
2014-09-17 14:15,26501
2014-09-17 14:20,24202
2014-09-17 14:25,22788
2014-09-17 14:30,26616
2014-09-17 14:35,28038
2014-09-17 14:40,26828
2014-09-17 14:45,27129
2014-09-17 14:50,25304
2014-09-17 14:55,24796
2014-09-17 15:00,26111
2014-09-17 15:05,30154
2014-09-17 15:10,31050
2014-09-17 15:15,31043
2014-09-17 15:20,28839
2014-09-17 15:25,29038
2014-09-17 15:30,28225
2014-09-17 15:35,33688
2014-09-17 15:40,31958
2014-09-17 15:45,34589
2014-09-17 15:50,29142
2014-09-17 15:55,29852
2014-09-17 16:00,36598
2014-09-17 16:05,36097
2014-09-17 16:10,35894
2014-09-17 16:15,34171
2014-09-17 16:20,32970
2014-09-17 16:25,33774
2014-09-17 16:30,36087
2014-09-17 16:35,36608
2014-09-17 16:40,36991
2014-09-17 16:45,39229
2014-09-17 16:50,33165
2014-09-17 16:55,38802
2014-09-17 17:00,38408
2014-09-17 17:05,43167
2014-09-17 17:10,41947
2014-09-17 17:15,40738
2014-09-17 17:20,41057
2014-09-17 17:25,38111
2014-09-17 17:30,38823
2014-09-17 17:35,42249
2014-09-17 17:40,43478
2014-09-17 17:45,40846
2014-09-17 17:50,38521
2014-09-17 17:55,38524
2014-09-17 18:00,47083
2014-09-17 18:05,45682
2014-09-17 18:10,45976
2014-09-17 18:15,41748
2014-09-17 18:20,44272
2014-09-17 18:25,44170
2014-09-17 18:30,44771
2014-09-17 18:35,47495
2014-09-17 18:40,43136
2014-09-17 18:45,46297
2014-09-17 18:50,41143
2014-09-17 18:55,44461
2014-09-17 19:00,43561
2014-09-17 19:05,46800
2014-09-17 19:10,45784
2014-09-17 19:15,43270
2014-09-17 19:20,46099
2014-09-17 19:25,43867
2014-09-17 19:30,42961
2014-09-17 19:35,44038
2014-09-17 19:40,44191
2014-09-17 19:45,43362
2014-09-17 19:50,43147
2014-09-17 19:55,42356
2014-09-17 20:00,44679
2014-09-17 20:05,43262
2014-09-17 20:10,43353
2014-09-17 20:15,44470
2014-09-17 20:20,41658
2014-09-17 20:25,43361
2014-09-17 20:30,44672
2014-09-17 20:35,50110
2014-09-17 20:40,41938
2014-09-17 20:45,47711
2014-09-17 20:50,43369
2014-09-17 20:55,41652
2014-09-17 21:00,43169
2014-09-17 21:05,39932
2014-09-17 21:10,42459
2014-09-17 21:15,42357
2014-09-17 21:20,42856
2014-09-17 21:25,42653
2014-09-17 21:30,37210
2014-09-17 21:35,37591
2014-09-17 21:40,37921
2014-09-17 21:45,38518
2014-09-17 21:50,38610
2014-09-17 21:55,36306
2014-09-17 22:00,35402
2014-09-17 22:05,37613
2014-09-17 22:10,35184
2014-09-17 22:15,39329
2014-09-17 22:20,33083
2014-09-17 22:25,36804
2014-09-17 22:30,32870
2014-09-17 22:35,35185
2014-09-17 22:40,31458
2014-09-17 22:45,35806
2014-09-17 22:50,31057
2014-09-17 22:55,30547
2014-09-17 23:00,34091
2014-09-17 23:05,25905
2014-09-17 23:10,27730
2014-09-17 23:15,30160
2014-09-17 23:20,30250
2014-09-17 23:25,29134
2014-09-17 23:30,23592
2014-09-17 23:35,23894
2014-09-17 23:40,23995
2014-09-17 23:45,23193
2014-09-17 23:50,23698
2014-09-17 23:55,20776
2014-09-18 00:00,20668
2014-09-18 00:05,21674
2014-09-18 00:10,20463
2014-09-18 00:15,21785
2014-09-18 00:20,20071
2014-09-18 00:25,19868
2014-09-18 00:30,16539
2014-09-18 00:35,15024
2014-09-18 00:40,14621
2014-09-18 00:45,14621
2014-09-18 00:50,13105
2014-09-18 00:55,12189
2014-09-18 01:00,14216
2014-09-18 01:05,12088
2014-09-18 01:10,11088
2014-09-18 01:15,10391
2014-09-18 01:20,10291
2014-09-18 01:25,10784
2014-09-18 01:30,8768
2014-09-18 01:35,9479
2014-09-18 01:40,9074
2014-09-18 01:45,7063
2014-09-18 01:50,7760
2014-09-18 01:55,5340
2014-09-18 02:00,6653
2014-09-18 02:05,5945
2014-09-18 02:10,5442
2014-09-18 02:15,5647
2014-09-18 02:20,5649
2014-09-18 02:25,4641
2014-09-18 02:30,5446
2014-09-18 02:35,4336
2014-09-18 02:40,4231
2014-09-18 02:45,3831
2014-09-18 02:50,4233
2014-09-18 02:55,4234
2014-09-18 03:00,4433
2014-09-18 03:05,4737
2014-09-18 03:10,3632
2014-09-18 03:15,4330
2014-09-18 03:20,3935
2014-09-18 03:25,4838
2014-09-18 03:30,5441
2014-09-18 03:35,3629
2014-09-18 03:40,4434
2014-09-18 03:45,4634
2014-09-18 03:50,4737
2014-09-18 03:55,3831
2014-09-18 04:00,3730
2014-09-18 04:05,3628
2014-09-18 04:10,5044
2014-09-18 04:15,4334
2014-09-18 04:20,4635
2014-09-18 04:25,5448
2014-09-18 04:30,4432
2014-09-18 04:35,6851
2014-09-18 04:40,5136
2014-09-18 04:45,5846
2014-09-18 04:50,4331
2014-09-18 04:55,6451
2014-09-18 05:00,6656
2014-09-18 05:05,4636
2014-09-18 05:10,6655
2014-09-18 05:15,7956
2014-09-18 05:20,8067
2014-09-18 05:25,9777
2014-09-18 05:30,9881
2014-09-18 05:35,10874
2014-09-18 05:40,10988
2014-09-18 05:45,10579
2014-09-18 05:50,10586
2014-09-18 05:55,12399
2014-09-18 06:00,11489
2014-09-18 06:05,12696
2014-09-18 06:10,14622
2014-09-18 06:15,14018
2014-09-18 06:20,16632
2014-09-18 06:25,15941
2014-09-18 06:30,15116
2014-09-18 06:35,19660
2014-09-18 06:40,17335
2014-09-18 06:45,17947
2014-09-18 06:50,16127
2014-09-18 06:55,15315
2014-09-18 07:00,15536
2014-09-18 07:05,17035
2014-09-18 07:10,21579
2014-09-18 07:15,22387
2014-09-18 07:20,24808
2014-09-18 07:25,25921
2014-09-18 07:30,21277
2014-09-18 07:35,25196
2014-09-18 07:40,23796
2014-09-18 07:45,23394
2014-09-18 07:50,22689
2014-09-18 07:55,23594
2014-09-18 08:00,27731
2014-09-18 08:05,27323
2014-09-18 08:10,30253
2014-09-18 08:15,26825
2014-09-18 08:20,31257
2014-09-18 08:25,26933
2014-09-18 08:30,27332
2014-09-18 08:35,30558
2014-09-18 08:40,27019
2014-09-18 08:45,28339
2014-09-18 08:50,27126
2014-09-18 08:55,23892
2014-09-18 09:00,21786
2014-09-18 09:05,25717
2014-09-18 09:10,26520
2014-09-18 09:15,29148
2014-09-18 09:20,32272
2014-09-18 09:25,31474
2014-09-18 09:30,25213
2014-09-18 09:35,28429
2014-09-18 09:40,27532
2014-09-18 09:45,25819
2014-09-18 09:50,24099
2014-09-18 09:55,24101
2014-09-18 10:00,28745
2014-09-18 10:05,28944
2014-09-18 10:10,29549
2014-09-18 10:15,27329
2014-09-18 10:20,26828
2014-09-18 10:25,27538
2014-09-18 10:30,25825
2014-09-18 10:35,25105
2014-09-18 10:40,25214
2014-09-18 10:45,25513
2014-09-18 10:50,24806
2014-09-18 10:55,24007
2014-09-18 11:00,21979
2014-09-18 11:05,23103
2014-09-18 11:10,19864
2014-09-18 11:15,23700
2014-09-18 11:20,26117
2014-09-18 11:25,25118
2014-09-18 11:30,21577
2014-09-18 11:35,24699
2014-09-18 11:40,22685
2014-09-18 11:45,20565
2014-09-18 11:50,20468
2014-09-18 11:55,19257
2014-09-18 12:00,21885
2014-09-18 12:05,25309
2014-09-18 12:10,19867
2014-09-18 12:15,21478
2014-09-18 12:20,18959
2014-09-18 12:25,22694
2014-09-18 12:30,22290
2014-09-18 12:35,20160
2014-09-18 12:40,21988
2014-09-18 12:45,22185
2014-09-18 12:50,20371
2014-09-18 12:55,21887
2014-09-18 13:00,23291
2014-09-18 13:05,25305
2014-09-18 13:10,23499
2014-09-18 13:15,21176
2014-09-18 13:20,24597
2014-09-18 13:25,26130
2014-09-18 13:30,22684
2014-09-18 13:35,27134
2014-09-18 13:40,22887
2014-09-18 13:45,22577
2014-09-18 13:50,27015
2014-09-18 13:55,25910
2014-09-18 14:00,25714
2014-09-18 14:05,27627
2014-09-18 14:10,21363
2014-09-18 14:15,25087
2014-09-18 14:20,26112
2014-09-18 14:25,29328
2014-09-18 14:30,30652
2014-09-18 14:35,27518
2014-09-18 14:40,24400
2014-09-18 14:45,27221
2014-09-18 14:50,24196
2014-09-18 14:55,28326
2014-09-18 15:00,27633
2014-09-18 15:05,30540
2014-09-18 15:10,32563
2014-09-18 15:15,31559
2014-09-18 15:20,30543
2014-09-18 15:25,29357
2014-09-18 15:30,28945
2014-09-18 15:35,36309
2014-09-18 15:40,33281
2014-09-18 15:45,34078
2014-09-18 15:50,34490
2014-09-18 15:55,35488
2014-09-18 16:00,33579
2014-09-18 16:05,33478
2014-09-18 16:10,33158
2014-09-18 16:15,38891
2014-09-18 16:20,39026
2014-09-18 16:25,40630
2014-09-18 16:30,39633
2014-09-18 16:35,37295
2014-09-18 16:40,38122
2014-09-18 16:45,39434
2014-09-18 16:50,38517
2014-09-18 16:55,42658
2014-09-18 17:00,38029
2014-09-18 17:05,42351
2014-09-18 17:10,43656
2014-09-18 17:15,48907
2014-09-18 17:20,45272
2014-09-18 17:25,40551
2014-09-18 17:30,45083
2014-09-18 17:35,47600
2014-09-18 17:40,43974
2014-09-18 17:45,46989
2014-09-18 17:50,45609
2014-09-18 17:55,46191
2014-09-18 18:00,48909
2014-09-18 18:05,46593
2014-09-18 18:10,48287
2014-09-18 18:15,48088
2014-09-18 18:20,47106
2014-09-18 18:25,46700
2014-09-18 18:30,51135
2014-09-18 18:35,51520
2014-09-18 18:40,51647
2014-09-18 18:45,52559
2014-09-18 18:50,52440
2014-09-18 18:55,50641
2014-09-18 19:00,49315
2014-09-18 19:05,58191
2014-09-18 19:10,54765
2014-09-18 19:15,55061
2014-09-18 19:20,53053
2014-09-18 19:25,49821
2014-09-18 19:30,52634
2014-09-18 19:35,47603
2014-09-18 19:40,50935
2014-09-18 19:45,53756
2014-09-18 19:50,55070
2014-09-18 19:55,53052
2014-09-18 20:00,55358
2014-09-18 20:05,50516
2014-09-18 20:10,53640
2014-09-18 20:15,48709
2014-09-18 20:20,43958
2014-09-18 20:25,48805
2014-09-18 20:30,57968
2014-09-18 20:35,55447
2014-09-18 20:40,52742
2014-09-18 20:45,51935
2014-09-18 20:50,51735
2014-09-18 20:55,48505
2014-09-18 21:00,51320
2014-09-18 21:05,58793
2014-09-18 21:10,55574
2014-09-18 21:15,51840
2014-09-18 21:20,49520
2014-09-18 21:25,50815
2014-09-18 21:30,48384
2014-09-18 21:35,48510
2014-09-18 21:40,52836
2014-09-18 21:45,51139
2014-09-18 21:50,47101
2014-09-18 21:55,45386
2014-09-18 22:00,49411
2014-09-18 22:05,50724
2014-09-18 22:10,47701
2014-09-18 22:15,43971
2014-09-18 22:20,37385
2014-09-18 22:25,41946
2014-09-18 22:30,47177
2014-09-18 22:35,44154
2014-09-18 22:40,45259
2014-09-18 22:45,42747
2014-09-18 22:50,38727
2014-09-18 22:55,37403
2014-09-18 23:00,41849
